ID,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2322,2,2016-01-02 00:53:53,2016-01-02 00:58:31,1,1.52,-74.00634765625,40.73323822021485,1,N,-74.00138854980467,40.75139999389648,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2323,2,2016-01-02 00:53:54,2016-01-02 01:01:11,2,1.85,-73.97975158691406,40.761138916015625,1,N,-73.9806137084961,40.74346923828125,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
2324,2,2016-01-02 00:53:54,2016-01-02 01:02:06,6,1.28,-73.98085021972656,40.73811340332031,1,N,-73.98719024658203,40.74797821044922,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2325,2,2016-01-02 00:53:55,2016-01-02 01:01:31,3,1.24,-74.00252532958984,40.734050750732415,1,N,-74.00756072998048,40.74089050292969,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2326,2,2016-01-02 00:53:55,2016-01-02 01:02:43,5,1.71,-73.98506164550781,40.747943878173835,1,N,-73.98162078857422,40.76469039916992,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2327,2,2016-01-02 00:53:56,2016-01-02 00:55:44,2,0.63,-73.9736099243164,40.784461975097656,1,N,-73.98019409179686,40.778858184814446,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
2328,2,2016-01-02 00:53:57,2016-01-02 01:01:51,3,1.87,-73.99817657470702,40.74420166015625,1,N,-73.98912811279298,40.72649383544922,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2329,2,2016-01-02 00:53:57,2016-01-02 01:03:30,1,2.42,-73.98412322998048,40.761672973632805,1,N,-73.99081420898438,40.73451614379882,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2330,2,2016-01-02 00:53:57,2016-01-02 01:01:13,5,2.74,-73.98293304443358,40.73896026611328,1,N,-73.95668029785155,40.771480560302734,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2331,2,2016-01-02 00:53:58,2016-01-02 01:04:17,1,1.57,-73.98491668701173,40.74816131591797,1,N,-73.98162078857422,40.763301849365234,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2332,2,2016-01-02 00:53:59,2016-01-02 01:02:27,1,2.62,-73.95085906982422,40.77909851074219,1,N,-73.972412109375,40.746341705322266,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
2333,2,2016-01-02 00:53:59,2016-01-02 01:05:13,1,3.29,-73.92933654785155,40.64233016967773,1,N,-73.94556427001953,40.677433013916016,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
2334,2,2016-01-02 00:53:59,2016-01-02 00:57:04,6,0.97,-73.97984313964845,40.743438720703125,1,N,-73.96942138671875,40.75188064575195,1,5.0,0.5,0.5,1.5,0.0,0.3,7.8
2335,1,2016-01-02 00:54:00,2016-01-02 01:03:47,1,1.4,-73.97772216796875,40.78383255004882,1,N,-73.9686050415039,40.799278259277344,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2336,1,2016-01-02 00:54:00,2016-01-02 00:58:07,1,0.5,-73.98896026611328,40.743778228759766,1,N,-73.9883270263672,40.74903106689453,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2337,2,2016-01-02 00:54:00,2016-01-02 01:03:52,5,3.58,-73.97147369384764,40.7506103515625,1,N,-73.95027923583984,40.79269027709961,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2338,1,2016-01-02 00:54:02,2016-01-02 01:14:55,1,6.0,-73.99506378173827,40.76050567626953,1,N,-73.91674041748048,40.756397247314446,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8
2339,1,2016-01-02 00:54:03,2016-01-02 00:59:30,1,1.5,-73.9505844116211,40.7790641784668,1,N,-73.93459320068358,40.79562759399414,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2340,2,2016-01-02 00:54:03,2016-01-02 00:55:56,1,0.64,-73.98906707763672,40.757858276367195,1,N,-73.9873504638672,40.76535034179688,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
2341,2,2016-01-02 00:54:03,2016-01-02 01:05:04,5,2.99,-73.95195007324217,40.77767181396485,1,N,-73.98831176757811,40.764347076416016,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2342,2,2016-01-02 00:54:03,2016-01-02 01:01:27,1,1.56,-73.98479461669923,40.728328704833984,1,N,-74.00057983398438,40.74065399169922,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2343,1,2016-01-02 00:54:04,2016-01-02 00:58:30,3,1.5,-73.99100494384764,40.76599884033203,1,N,-73.9769515991211,40.78489685058594,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
2344,2,2016-01-02 00:54:04,2016-01-02 01:05:27,2,2.09,-73.97337341308594,40.79513168334961,1,N,-73.94690704345702,40.78073120117188,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3
2345,2,2016-01-02 00:54:06,2016-01-02 01:04:26,1,1.52,-74.00064849853516,40.7307014465332,1,N,-73.98065185546875,40.72990036010742,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2346,2,2016-01-02 00:54:06,2016-01-02 01:05:35,1,5.88,-73.94701385498048,40.779800415039055,1,N,-73.98693084716798,40.7254295349121,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
2347,2,2016-01-02 00:54:06,2016-01-02 01:03:39,1,2.33,-73.9856185913086,40.75758361816406,1,N,-73.95821380615233,40.76045989990234,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2348,1,2016-01-02 00:54:07,2016-01-02 00:58:22,2,1.5,-73.96083068847656,40.7609748840332,1,N,-73.95377349853516,40.779632568359375,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
2349,1,2016-01-02 00:54:08,2016-01-02 01:09:08,2,4.6,-74.00752258300781,40.7154426574707,1,N,-73.950439453125,40.684524536132805,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
2350,2,2016-01-02 00:54:08,2016-01-02 00:58:01,1,0.71,-74.00605773925781,40.74044418334961,1,N,-74.0091781616211,40.7325553894043,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2351,1,2016-01-02 00:54:09,2016-01-02 00:57:36,1,0.7,-73.9821014404297,40.775169372558594,1,N,-73.98429107666014,40.7671012878418,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2352,1,2016-01-02 00:54:10,2016-01-02 01:04:04,1,2.7,-73.96493530273438,40.75584411621094,1,N,-74.00096893310547,40.74717712402344,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
2353,2,2016-01-02 00:54:10,2016-01-02 00:56:25,1,0.44,-74.00044250488281,40.73763275146485,1,N,-74.00350952148438,40.732246398925774,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
2354,1,2016-01-02 00:54:11,2016-01-02 01:21:35,2,17.8,-73.9862289428711,40.76000595092773,2,N,-73.78278350830078,40.648807525634766,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2355,1,2016-01-02 00:54:12,2016-01-02 01:00:09,4,0.8,-73.97956848144531,40.7617073059082,1,N,-73.98771667480467,40.759174346923835,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2356,1,2016-01-02 00:54:12,2016-01-02 00:56:36,1,1.0,-73.99696350097656,40.762649536132805,1,N,-74.00335693359375,40.74974060058594,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
2357,1,2016-01-02 00:54:12,2016-01-02 00:59:25,2,1.3,-73.98129272460938,40.759552001953125,1,N,-73.98473358154298,40.76855850219727,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2358,2,2016-01-02 00:54:12,2016-01-02 00:58:19,1,0.72,-73.94847106933594,40.77811813354492,1,N,-73.9508285522461,40.78313827514648,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2359,2,2016-01-02 00:54:12,2016-01-02 01:01:05,2,1.88,-73.96913146972656,40.75417709350586,1,N,-73.98719787597656,40.73250198364258,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2360,1,2016-01-02 00:54:13,2016-01-02 01:23:22,1,19.6,-73.77672576904298,40.645164489746094,2,N,-73.95782470703125,40.77932357788086,1,52.0,0.0,0.5,8.0,5.54,0.3,66.34
2361,1,2016-01-02 00:54:13,2016-01-02 01:10:54,3,4.7,-73.93500518798828,40.80069351196289,1,N,-73.98402404785155,40.764751434326165,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
2362,1,2016-01-02 00:54:13,2016-01-02 01:10:26,1,3.4,-73.995361328125,40.74944305419922,1,N,-73.981689453125,40.7856674194336,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
2363,2,2016-01-02 00:54:13,2016-01-02 01:11:26,1,3.89,-73.9993667602539,40.72824096679688,1,N,-73.97420501708984,40.75669860839844,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
2364,2,2016-01-02 00:54:13,2016-01-02 01:14:34,1,4.41,-73.96691131591797,40.79876708984375,1,N,-73.90673828125,40.81120681762695,1,17.5,0.5,0.5,1.2,0.0,0.3,20.0
2365,2,2016-01-02 00:54:14,2016-01-02 01:02:04,1,2.02,-73.98880767822266,40.758975982666016,1,N,-74.00628662109375,40.74043655395508,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2366,2,2016-01-02 00:54:14,2016-01-02 01:07:54,1,2.13,-74.00470733642578,40.74203872680664,1,N,-73.98594665527344,40.7227783203125,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2367,2,2016-01-02 00:54:14,2016-01-02 00:57:20,5,0.96,-73.97750854492188,40.76631546020508,1,N,-73.98798370361328,40.76465225219727,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
2368,2,2016-01-02 00:54:14,2016-01-02 00:59:07,1,1.31,-74.0080795288086,40.738616943359375,1,N,-74.00349426269531,40.750858306884766,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2369,1,2016-01-02 00:54:15,2016-01-02 01:04:11,1,3.2,-73.97219085693358,40.75382614135742,1,N,-73.92757415771484,40.75771331787109,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2370,2,2016-01-02 00:54:15,2016-01-02 01:00:16,1,0.46,-73.95367431640625,40.76677322387695,1,N,-73.96112823486328,40.769916534423835,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84
2371,2,2016-01-02 00:54:15,2016-01-02 01:04:35,3,3.48,-73.9767837524414,40.75120162963867,1,N,-73.98697662353516,40.71981048583984,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2372,2,2016-01-02 00:54:15,2016-01-02 00:58:46,1,1.05,-73.99041748046875,40.74583053588867,1,N,-73.97853851318358,40.75445175170898,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2373,2,2016-01-02 00:54:15,2016-01-02 01:05:39,1,3.23,-73.98760986328125,40.72872161865234,1,N,-73.98628234863281,40.76171875,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2374,1,2016-01-02 00:54:16,2016-01-02 01:02:53,1,1.4,-74.002197265625,40.750972747802734,1,N,-73.99633026123048,40.76654052734375,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2375,2,2016-01-02 00:54:16,2016-01-02 01:15:32,2,17.2,-73.78160858154298,40.644832611083984,2,N,-73.97930145263672,40.7437629699707,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34
2376,2,2016-01-02 00:54:16,2016-01-02 00:57:58,5,0.98,-73.92337036132812,40.75364685058594,1,N,-73.91847991943358,40.74495315551758,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2377,2,2016-01-02 00:54:16,2016-01-02 01:07:49,1,4.26,-73.9832305908203,40.75040817260742,1,N,-73.94232177734375,40.78641891479492,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
2378,1,2016-01-02 00:54:17,2016-01-02 00:59:27,2,0.8,-73.97708892822266,40.73918914794922,1,N,-73.9779052734375,40.75432968139648,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2379,2,2016-01-02 00:54:17,2016-01-02 01:10:43,1,4.28,-73.95425415039062,40.764114379882805,1,N,-73.91230773925781,40.76479721069336,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
2380,2,2016-01-02 00:54:17,2016-01-02 01:09:49,1,3.41,-73.98316192626953,40.762733459472656,1,N,-73.9914779663086,40.723735809326165,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
2381,2,2016-01-02 00:54:17,2016-01-02 00:58:32,2,1.57,-73.98866271972656,40.76395034790039,1,N,-73.99168395996092,40.74658966064453,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2382,1,2016-01-02 00:54:18,2016-01-02 01:04:52,1,2.5,-73.99101257324217,40.751251220703125,1,N,-73.98001861572266,40.727725982666016,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
2383,1,2016-01-02 00:54:18,2016-01-02 01:07:05,1,2.2,-73.9728012084961,40.78248977661133,1,N,-73.943115234375,40.785587310791016,1,11.0,0.5,0.5,1.5,0.0,0.3,13.8
2384,2,2016-01-02 00:54:18,2016-01-02 00:58:59,5,0.95,-73.99211883544923,40.73552322387695,1,N,-74.00548553466798,40.73903274536133,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2385,2,2016-01-02 00:54:18,2016-01-02 01:04:26,1,2.09,-73.97727966308595,40.721981048583984,1,N,-73.99976348876953,40.73876190185546,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2386,2,2016-01-02 00:54:19,2016-01-02 01:03:36,5,2.72,-73.98403930664062,40.72547912597656,1,N,-73.9509506225586,40.71091079711913,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2387,2,2016-01-02 00:54:20,2016-01-02 01:02:50,1,1.58,-73.9767837524414,40.7648811340332,1,N,-73.97710418701173,40.78355407714844,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2388,2,2016-01-02 00:54:20,2016-01-02 00:59:06,1,0.7,-73.95436096191406,40.77060317993164,1,N,-73.96133422851561,40.76759719848633,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2389,2,2016-01-02 00:54:21,2016-01-02 00:58:13,3,1.07,-73.97709655761719,40.743045806884766,1,N,-73.96737670898438,40.75249862670898,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2390,1,2016-01-02 00:54:22,2016-01-02 01:04:32,1,3.7,-73.95692443847656,40.77075958251953,1,N,-73.9296875,40.76404571533203,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8
2391,1,2016-01-02 00:54:23,2016-01-02 01:01:39,1,1.7,-74.00043487548828,40.7182846069336,1,N,-73.9828109741211,40.7314453125,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
2392,2,2016-01-02 00:54:23,2016-01-02 01:09:02,1,5.02,-73.97858428955078,40.74493789672852,1,N,-73.97045135498048,40.79994201660156,1,16.5,0.5,0.5,1.5,0.0,0.3,19.3
2393,1,2016-01-02 00:54:24,2016-01-02 01:09:46,3,5.2,-73.9885025024414,40.763946533203125,1,N,-74.0140609741211,40.70254135131836,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96
2394,1,2016-01-02 00:54:24,2016-01-02 01:06:41,1,2.4,-73.99075317382812,40.75077438354492,1,N,-73.9842529296875,40.72710418701172,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2395,1,2016-01-02 00:54:24,2016-01-02 01:02:11,2,1.8,-73.98052978515625,40.74681854248047,1,N,-74.00394439697266,40.74278259277344,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3
2396,2,2016-01-02 00:54:24,2016-01-02 01:00:16,1,0.86,-73.9924545288086,40.73558044433594,1,N,-74.00550079345702,40.738075256347656,1,6.0,0.5,0.5,2.7,0.0,0.3,10.0
2397,2,2016-01-02 00:54:24,2016-01-02 01:19:07,1,15.54,-73.78995513916014,40.6472053527832,1,N,-73.96292877197266,40.71832656860352,1,42.5,0.5,0.5,8.76,0.0,0.3,52.56
2398,2,2016-01-02 00:54:24,2016-01-02 01:12:06,1,4.82,-73.96472930908203,40.7601318359375,1,N,-73.96576690673827,40.805221557617195,1,18.0,0.5,0.5,3.0,0.0,0.3,22.3
2399,2,2016-01-02 00:54:24,2016-01-03 00:50:12,1,1.95,-73.96891021728516,40.75437927246094,1,N,-73.98738098144531,40.73253631591797,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2400,2,2016-01-02 00:54:25,2016-01-02 01:02:44,1,2.79,-73.9796371459961,40.77613067626953,1,N,-73.97962188720702,40.74652099609375,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2401,2,2016-01-02 00:54:25,2016-01-02 01:00:15,5,1.04,-73.98356628417967,40.73908996582031,1,N,-73.99208068847656,40.725780487060554,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75
2402,2,2016-01-02 00:54:25,2016-01-02 01:16:02,1,10.44,-74.00231170654298,40.72650146484375,1,N,-73.94161987304686,40.84584045410156,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8
2403,1,2016-01-02 00:54:26,2016-01-02 00:59:19,1,1.7,-73.96947479248048,40.7534408569336,1,N,-73.98560333251953,40.731304168701165,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
2404,1,2016-01-02 00:54:26,2016-01-02 01:06:36,1,4.5,-73.97313690185547,40.78508758544922,1,N,-73.99323272705078,40.73332214355469,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
2405,1,2016-01-02 00:54:27,2016-01-02 00:58:52,1,1.1,-73.96372985839844,40.77434921264648,1,N,-73.97392272949219,40.7642707824707,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2406,2,2016-01-02 00:54:27,2016-01-02 01:02:57,1,2.13,-73.99578094482422,40.718795776367195,1,N,-74.00495910644531,40.74086380004882,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2407,1,2016-01-02 00:54:28,2016-01-02 01:01:43,1,5.9,-74.0115966796875,40.702857971191406,1,N,-73.95897674560547,40.76000595092773,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95
2408,1,2016-01-02 00:54:29,2016-01-02 01:00:34,1,1.0,-74.00050354003906,40.73570251464844,1,N,-73.9869384765625,40.72676849365234,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2409,2,2016-01-02 00:54:29,2016-01-02 01:01:02,1,1.19,-73.99275970458984,40.74797439575195,1,N,-73.98546600341797,40.75868225097656,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2410,2,2016-01-02 00:54:29,2016-01-02 01:00:56,2,0.7,-73.98097991943358,40.729713439941406,1,N,-73.98577880859375,40.72193145751953,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2411,2,2016-01-02 00:54:29,2016-01-02 01:03:25,3,1.55,-73.98863220214844,40.748138427734375,1,N,-73.98516845703125,40.73234939575195,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
2412,1,2016-01-02 00:54:30,2016-01-02 00:56:15,1,0.7,-73.98193359375,40.732154846191406,1,N,-73.97531127929686,40.741355895996094,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35
2413,2,2016-01-02 00:54:30,2016-01-02 01:02:03,1,1.34,-73.9931411743164,40.7569580078125,1,N,-73.97501373291014,40.7564582824707,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2414,1,2016-01-02 00:54:31,2016-01-02 01:04:33,1,2.4,-73.98516845703125,40.74177169799805,1,N,-73.95999908447266,40.762859344482415,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
2415,1,2016-01-02 00:54:31,2016-01-02 01:02:12,1,1.5,-74.00076293945312,40.73075485229492,1,N,-73.98082733154298,40.730499267578125,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2416,2,2016-01-02 00:54:31,2016-01-02 00:56:59,2,0.81,-74.00508880615233,40.72015380859375,1,N,-74.00078582763672,40.72897338867188,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
2417,2,2016-01-02 00:54:31,2016-01-02 00:57:14,1,0.47,-73.98281860351561,40.73908996582031,1,N,-73.98023223876953,40.735210418701165,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
2418,2,2016-01-02 00:54:31,2016-01-02 01:04:57,6,3.04,-74.00476837158203,40.72283935546875,1,N,-73.99192047119139,40.758209228515625,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2419,2,2016-01-02 00:54:31,2016-01-02 01:02:30,1,2.69,-73.99235534667967,40.71393585205078,1,N,-73.96541595458984,40.71371841430664,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2420,1,2016-01-02 00:54:32,2016-01-02 01:00:33,4,0.5,-73.98760986328125,40.721237182617195,1,N,-73.99163818359375,40.72223663330078,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8
2421,2,2016-01-02 00:54:32,2016-01-02 01:04:44,5,1.71,-73.96288299560547,40.76634979248047,1,N,-73.9872817993164,40.77091979980469,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3
2422,2,2016-01-02 00:54:32,2016-01-02 01:01:33,1,1.29,-73.9930419921875,40.72269058227539,1,N,-73.97463989257811,40.72558975219727,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2423,1,2016-01-02 00:54:33,2016-01-02 01:05:44,1,2.5,-73.99521636962889,40.7496337890625,1,N,-73.98423767089844,40.725242614746094,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2424,1,2016-01-02 00:54:33,2016-01-02 01:02:26,1,2.2,-73.98495483398438,40.74781036376953,1,N,-73.985107421875,40.768802642822266,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2425,2,2016-01-02 00:54:33,2016-01-02 01:14:21,1,7.29,-74.00791931152342,40.7404670715332,1,N,-73.95462036132812,40.823287963867195,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76
2426,1,2016-01-02 00:54:34,2016-01-02 01:00:26,1,1.1,-74.00670623779298,40.73971176147461,1,N,-73.99474334716798,40.750347137451165,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
2427,2,2016-01-02 00:54:34,2016-01-02 01:05:35,1,3.48,-73.92566680908203,40.75217819213867,1,N,-73.98162078857422,40.764610290527344,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
2428,2,2016-01-02 00:54:34,2016-01-02 01:05:36,2,2.13,-73.95568084716798,40.7140998840332,1,N,-73.93170928955078,40.69937133789063,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
2429,2,2016-01-02 00:54:34,2016-01-03 00:19:56,1,1.71,-73.98968505859375,40.7299919128418,1,N,-73.98841094970702,40.72745513916016,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2430,2,2016-01-02 00:54:34,2016-01-02 01:19:30,1,6.82,-73.98488616943358,40.74811553955078,1,N,-73.92138671875,40.69016647338867,1,23.5,0.5,0.5,0.0,0.0,0.3,24.8
2431,1,2016-01-02 00:54:35,2016-01-02 00:57:43,1,0.9,-73.994140625,40.75127410888672,1,N,-74.00386047363281,40.74296188354492,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
2432,2,2016-01-02 00:54:35,2016-01-02 01:00:50,1,0.72,-73.98080444335938,40.72987365722656,1,N,-73.9871826171875,40.720733642578125,1,6.0,0.5,0.5,1.08,0.0,0.3,8.38
2433,2,2016-01-02 00:54:36,2016-01-02 00:59:25,6,1.31,-73.98839569091797,40.734649658203125,1,N,-74.00114440917967,40.721466064453125,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2434,1,2016-01-02 00:54:37,2016-01-02 00:57:51,1,1.0,-73.94950866699219,40.77711486816406,1,N,-73.9630126953125,40.77493667602539,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2435,1,2016-01-02 00:54:37,2016-01-02 01:18:15,1,5.9,-73.84424591064453,40.72114944458008,1,N,-73.9272232055664,40.755420684814446,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8
2436,1,2016-01-02 00:54:38,2016-01-02 00:59:53,1,1.1,-74.00115966796875,40.74549865722656,1,N,-73.99011993408203,40.75628662109375,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2437,1,2016-01-02 00:54:38,2016-01-02 01:13:46,1,6.1,-74.00230407714845,40.715293884277344,1,N,-73.97197723388672,40.79181289672852,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8
2438,2,2016-01-02 00:54:38,2016-01-02 01:20:22,1,8.42,-74.00733184814453,40.74348831176758,1,N,-73.87767028808595,40.75471115112305,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36
2439,1,2016-01-02 00:54:39,2016-01-02 00:57:37,1,0.3,-73.95447540283203,40.76983642578125,1,N,-73.95016479492188,40.77163314819336,1,4.0,0.5,0.5,1.55,0.0,0.3,6.85
2440,1,2016-01-02 00:54:39,2016-01-02 01:07:30,1,3.5,0.0,0.0,1,N,0.0,0.0,1,13.0,0.5,0.5,2.0,0.0,0.3,16.3
2441,2,2016-01-02 00:54:39,2016-01-02 00:59:29,5,0.9,-73.9105224609375,40.744678497314446,1,N,-73.92127227783203,40.74367141723633,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2442,2,2016-01-02 00:54:39,2016-01-02 01:48:24,1,19.52,-73.98121643066406,40.778411865234375,1,N,-73.83003997802734,40.75910949707031,2,59.0,0.5,0.5,0.0,0.0,0.3,60.3
2443,2,2016-01-02 00:54:39,2016-01-02 01:01:17,1,1.1,-73.98332977294923,40.725921630859375,1,N,-73.99269104003906,40.71864318847656,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2444,1,2016-01-02 00:54:41,2016-01-02 01:03:13,1,2.1,-74.00791931152342,40.71490097045898,1,N,-73.98782348632812,40.73239135742188,1,9.0,0.5,0.5,1.54,0.0,0.3,11.84
2445,1,2016-01-02 00:54:41,2016-01-02 01:03:53,3,2.5,-73.96251678466798,40.772624969482415,1,N,-73.98056793212889,40.742435455322266,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
2446,2,2016-01-02 00:54:42,2016-01-02 01:12:18,1,4.48,-73.98841857910156,40.73147964477539,1,N,-73.97120666503906,40.68481063842773,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
2447,1,2016-01-02 00:54:43,2016-01-02 01:00:06,1,1.0,-73.96969604492188,40.78539276123047,1,N,-73.95426940917967,40.78061294555664,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2448,1,2016-01-02 00:54:43,2016-01-02 01:03:34,2,3.2,-73.9617919921875,40.77097702026367,1,N,-73.99475860595702,40.742233276367195,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2449,2,2016-01-02 00:54:43,2016-01-02 01:03:12,1,2.5,-73.9884262084961,40.72751998901367,1,N,-73.97003173828125,40.75735855102539,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2450,2,2016-01-02 00:54:43,2016-01-02 00:59:17,2,0.6,-73.99359130859375,40.7213020324707,1,N,-73.99617004394531,40.72546005249024,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
2451,1,2016-01-02 00:54:44,2016-01-02 01:21:15,1,5.5,-73.98231506347656,40.73112869262695,1,N,-73.95079803466798,40.72365188598633,1,22.0,0.5,0.5,6.95,0.0,0.3,30.25
2452,1,2016-01-02 00:54:44,2016-01-02 00:57:25,1,0.3,-73.98274993896483,40.7493553161621,1,N,-73.97889709472656,40.7525634765625,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2453,1,2016-01-02 00:54:44,2016-01-02 01:05:02,2,2.1,-73.98967742919923,40.71913909912109,1,N,-74.0062026977539,40.73946762084961,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
