VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-02-19 22:34:55,2016-02-19 22:51:10,4,1.70,-74.006561279296875,40.743991851806641,1,N,-73.983169555664063,40.731624603271484,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-02-19 22:34:55,2016-02-19 22:49:29,1,3.20,-73.982330322265625,40.767341613769531,1,N,-73.95013427734375,40.794849395751953,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-02-19 22:34:55,2016-02-19 22:47:33,1,1.90,-73.97882080078125,40.750308990478516,1,N,-73.974769592285156,40.729927062988281,1,10.5,0.5,0.5,1,0,0.3,12.8
1,2016-02-19 22:34:55,2016-02-19 22:58:11,1,10.40,-73.986434936523438,40.722007751464844,1,N,-73.941665649414063,40.833400726318359,2,31,0.5,0.5,0,0,0.3,32.3
1,2016-02-19 22:34:55,2016-02-19 22:51:33,1,1.70,-73.980819702148437,40.763175964355469,1,N,-73.977714538574219,40.745574951171875,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-02-19 22:34:55,2016-02-19 22:48:25,1,1.20,-73.985923767089844,40.747978210449219,1,N,-73.9942626953125,40.756401062011719,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-02-19 22:34:55,2016-02-19 22:47:00,5,1.68,-73.984291076660156,40.733036041259766,1,N,-73.998161315917969,40.720062255859375,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-02-19 22:34:55,2016-02-19 22:46:12,1,1.95,-74.005325317382812,40.72796630859375,1,N,-73.984169006347656,40.743381500244141,1,9.5,0.5,0.5,1.2,0,0.3,12
1,2016-02-19 22:34:56,2016-02-19 22:38:57,2,.60,-73.992713928222656,40.730747222900391,1,N,-74.000350952148438,40.730602264404297,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 22:34:56,2016-02-19 22:42:32,5,1.50,-73.971122741699219,40.751205444335938,1,N,-73.98480224609375,40.73260498046875,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-02-19 22:34:56,2016-02-19 22:58:05,1,5.43,-73.951545715332031,40.769741058349609,1,N,-74.003677368164063,40.750736236572266,1,20.5,0.5,0.5,2,0,0.3,23.8
2,2016-02-19 22:34:56,2016-02-19 22:47:28,1,2.03,-74.006370544433594,40.733299255371094,1,N,-73.980857849121094,40.738838195800781,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-02-19 22:34:56,2016-02-19 22:47:53,6,1.93,-73.975685119628906,40.745143890380859,1,N,-73.975685119628906,40.745143890380859,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-02-19 22:34:56,2016-02-19 22:43:02,3,1.26,-73.989456176757813,40.736087799072266,1,N,-74.00286865234375,40.726715087890625,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-02-19 22:34:56,2016-02-19 22:53:01,1,3.32,-73.976905822753906,40.764656066894531,1,N,-73.994972229003906,40.725948333740234,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2016-02-19 22:34:57,2016-02-19 22:40:45,2,.90,-73.971282958984375,40.764114379882813,1,N,-73.960731506347656,40.764915466308594,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-02-19 22:34:57,2016-02-19 23:08:55,1,9.90,-73.985504150390625,40.731662750244141,1,N,-73.957962036132813,40.639434814453125,1,33.5,0.5,0.5,6.95,0,0.3,41.75
1,2016-02-19 22:34:57,2016-02-19 23:11:44,1,19.20,-73.789710998535156,40.643783569335938,2,N,-74.009315490722656,40.735549926757813,1,52,0,0.5,11.65,5.54,0.3,69.99
2,2016-02-19 22:34:57,2016-02-19 22:45:50,1,1.24,-73.995208740234375,40.731033325195313,1,N,-73.995002746582031,40.718471527099609,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 22:34:57,2016-02-19 22:40:32,1,2.13,-73.990287780761719,40.714519500732422,1,N,-73.960044860839844,40.710842132568359,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-02-19 22:34:57,2016-02-19 22:49:31,2,2.19,-73.989921569824219,40.734733581542969,1,N,-73.991012573242188,40.755867004394531,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-02-19 22:34:58,2016-02-19 22:48:40,1,1.40,-74.005889892578125,40.736259460449219,1,N,-73.984840393066406,40.734821319580078,1,10,0.5,0.5,1.5,0,0.3,12.8
1,2016-02-19 22:34:58,2016-02-19 22:49:20,1,1.30,-73.973251342773438,40.763980865478516,1,N,-73.990570068359375,40.766201019287109,1,10,0.5,0.5,1,0,0.3,12.3
1,2016-02-19 22:34:58,2016-02-19 22:45:26,1,2.70,-73.9644775390625,40.773113250732422,1,N,-73.959205627441406,40.799118041992188,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2016-02-19 22:34:58,2016-02-19 22:46:45,1,2.12,-74.005500793457031,40.736873626708984,1,N,-73.979103088378906,40.744342803955078,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-02-19 22:34:58,2016-02-19 22:43:51,1,1.56,-73.971122741699219,40.755588531494141,1,N,-73.955612182617188,40.774528503417969,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,2016-02-19 22:34:58,2016-02-19 22:49:33,2,7.51,-73.885383605957031,40.773078918457031,1,N,-73.947151184082031,40.774349212646484,1,22,0.5,0.5,3,5.54,0.3,31.84
1,2016-02-19 22:34:59,2016-02-19 22:57:35,1,4.90,-74.010002136230469,40.720104217529297,1,N,-73.969291687011719,40.763862609863281,1,19,0.5,0.5,1,0,0.3,21.3
1,2016-02-19 22:34:59,2016-02-19 22:49:23,1,2.30,-73.97833251953125,40.764606475830078,1,N,-73.9483642578125,40.776573181152344,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-02-19 22:34:59,2016-02-19 22:38:59,1,.90,-73.991203308105469,40.770595550537109,1,N,-73.990653991699219,40.760993957519531,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2016-02-19 22:34:59,2016-02-19 22:48:48,1,1.64,-74.005836486816406,40.745403289794922,1,N,-73.992156982421875,40.730350494384766,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-02-19 22:34:59,2016-02-19 22:48:37,1,6.83,-74.012565612792969,40.711727142333984,1,N,-73.963554382324219,40.7574462890625,2,21,0.5,0.5,0,0,0.3,22.3
1,2016-02-19 22:35:00,2016-02-19 22:50:47,1,1.90,-73.982879638671875,40.762931823730469,1,N,-73.997749328613281,40.739475250244141,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-02-19 22:35:00,2016-02-19 22:56:32,1,9.07,-73.87103271484375,40.773830413818359,1,N,-73.992156982421875,40.744342803955078,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
2,2016-02-19 22:35:00,2016-02-19 22:53:56,5,6.10,-73.981307983398437,40.743049621582031,1,N,-73.951408386230469,40.712520599365234,1,20.5,0.5,0.5,2,5.54,0.3,29.34
2,2016-02-19 22:35:00,2016-02-19 22:45:18,6,1.54,-74.007438659667969,40.726741790771484,1,N,-74.008308410644531,40.711139678955078,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2016-02-19 22:35:01,2016-02-19 22:39:38,1,1.10,-73.985191345214844,40.727687835693359,1,N,-73.977806091308594,40.741565704345703,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 22:35:01,2016-02-19 22:39:56,1,.60,-73.983177185058594,40.777717590332031,1,N,-73.989303588867187,40.775016784667969,1,5.5,0.5,0.5,1.22,0,0.3,8.02
1,2016-02-19 22:35:01,2016-02-19 22:48:00,1,2.40,-74.008949279785156,40.725986480712891,1,N,-73.988052368164063,40.749465942382812,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-02-19 22:35:01,2016-02-19 22:59:52,1,7.53,-74.00238037109375,40.734470367431641,1,N,-73.95635986328125,40.733009338378906,1,24.5,0.5,0.5,5.16,0,0.3,30.96
2,2016-02-19 22:35:01,2016-02-19 22:43:37,5,1.93,-73.988471984863281,40.75994873046875,1,N,-73.970001220703125,40.784191131591797,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-02-19 22:35:01,2016-02-19 22:50:24,5,1.96,-74.000190734863281,40.727149963378906,1,N,-74.004142761230469,40.707439422607422,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-02-19 22:35:01,2016-02-19 22:40:53,1,.32,-73.982040405273438,40.728118896484375,1,N,-73.985061645507813,40.723930358886719,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 22:35:01,2016-02-19 22:40:43,1,1.18,-73.982124328613281,40.768478393554688,1,N,-73.972686767578125,40.780647277832031,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-02-19 22:35:01,2016-02-19 22:39:24,1,.67,-73.98809814453125,40.734661102294922,1,N,-73.997482299804688,40.738628387451172,1,5,0.5,0.5,0.7,0,0.3,7
2,2016-02-19 22:35:01,2016-02-19 22:55:55,1,5.23,-73.993507385253906,40.727439880371094,1,N,-73.965721130371094,40.7901611328125,1,19,0.5,0.5,2,0,0.3,22.3
2,2016-02-19 22:35:01,2016-02-19 22:41:09,1,.77,-73.968223571777344,40.762458801269531,1,N,-73.974693298339844,40.752754211425781,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 22:35:01,2016-02-19 22:39:09,1,.94,-73.949348449707031,40.773323059082031,1,N,-73.957710266113281,40.763736724853516,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-02-19 22:35:02,2016-02-19 22:42:35,1,1.10,-74.003425598144531,40.743518829345703,1,N,-73.984649658203125,40.735488891601563,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-02-19 22:35:02,2016-02-19 22:40:11,1,.40,-73.970863342285156,40.758460998535156,1,N,-73.967910766601563,40.756214141845703,1,5,0.5,0.5,0,0,0.3,6.3
1,2016-02-19 22:35:02,2016-02-19 22:50:23,1,2.50,-73.969001770019531,40.754142761230469,1,N,-73.988716125488281,40.724361419677734,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-02-19 22:35:02,2016-02-19 23:05:27,1,6.50,-73.99298095703125,40.736335754394531,1,N,-73.918838500976562,40.758918762207031,1,24.5,0.5,0.5,5.15,0,0.3,30.95
1,2016-02-19 22:35:02,2016-02-19 22:48:08,1,2.50,-73.987655639648438,40.732559204101563,1,N,-73.998069763183594,40.756603240966797,1,11,0.5,0.5,1,0,0.3,13.3
2,2016-02-19 22:35:02,2016-02-19 22:43:50,3,2.31,-74.008796691894531,40.719188690185547,1,N,-73.994621276855469,40.750358581542969,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-02-19 22:35:03,2016-02-19 22:41:36,1,.70,-73.981956481933594,40.752475738525391,1,N,-73.990791320800781,40.750850677490234,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 22:35:03,2016-02-19 22:58:28,1,10.30,-74.009056091308594,40.707012176513672,1,N,-73.885246276855469,40.754718780517578,1,30.5,0.5,0.5,7.95,0,0.3,39.75
1,2016-02-19 22:35:03,2016-02-19 22:48:53,1,6.80,-73.995925903320312,40.687038421630859,1,N,-74.018424987792969,40.623291015625,1,20.5,0.5,0.5,4.36,0,0.3,26.16
1,2016-02-19 22:35:03,2016-02-19 23:13:55,1,8.80,-73.945709228515625,40.778030395507812,1,N,-73.944290161132812,40.777317047119141,2,32,0.5,0.5,0,0,0.3,33.3
1,2016-02-19 22:35:03,2016-02-19 22:42:31,1,1.10,-73.990676879882813,40.751457214355469,1,N,-73.98590087890625,40.750728607177734,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2016-02-19 22:35:04,2016-02-19 22:43:23,1,1.40,-73.950126647949219,40.780128479003906,1,N,-73.956825256347656,40.763225555419922,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-02-19 22:35:04,2016-02-19 22:56:08,2,3.60,0,0,1,N,0,0,1,15.5,0.5,0.5,4.2,0,0.3,21
1,2016-02-19 22:35:04,2016-02-19 22:57:34,1,7.30,-73.989486694335938,40.723129272460938,1,N,-73.92120361328125,40.756809234619141,1,24,0.5,0.5,5.05,0,0.3,30.35
2,2016-02-19 22:35:04,2016-02-19 22:58:38,4,4.70,-73.9913330078125,40.750148773193359,1,N,-73.952873229980469,40.783008575439453,2,19,0.5,0.5,0,0,0.3,20.3
2,2016-02-19 22:35:04,2016-02-19 22:55:37,2,1.79,-74.003196716308594,40.74383544921875,1,N,-73.985977172851562,40.761955261230469,2,13,0.5,0.5,0,0,0.3,14.3
1,2016-02-19 22:35:05,2016-02-19 22:42:54,1,1.30,-73.981674194335937,40.764434814453125,1,N,-73.979957580566406,40.780891418457031,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-02-19 22:35:05,2016-02-19 22:42:51,1,.83,-73.985099792480469,40.731643676757813,1,N,-73.998130798339844,40.735488891601563,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,2016-02-19 22:35:05,2016-02-19 22:41:29,3,.89,-73.976974487304688,40.743293762207031,1,N,-73.973060607910156,40.752433776855469,1,6,0.5,0.5,1,0,0.3,8.3
2,2016-02-19 22:35:05,2016-02-19 22:54:20,1,1.91,-73.965667724609375,40.762039184570313,1,N,-73.989997863769531,40.756671905517578,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2016-02-19 22:35:05,2016-02-19 22:56:20,4,5.26,-73.985435485839844,40.738449096679688,1,N,-73.948051452636719,40.782745361328125,1,20.5,0.5,0.5,3,0,0.3,24.8
2,2016-02-19 22:35:05,2016-02-19 22:38:51,1,.72,-74.001861572265625,40.750888824462891,1,N,-73.992904663085938,40.753505706787109,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-02-19 22:35:05,2016-02-19 22:47:17,1,1.58,-73.985908508300781,40.744640350341797,1,N,-73.991157531738281,40.754924774169922,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-02-19 22:35:05,2016-02-19 22:40:28,4,.66,-73.981460571289063,40.767658233642578,1,N,-73.971611022949219,40.76287841796875,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2016-02-19 22:35:05,2016-02-19 22:38:38,1,.46,-74.011116027832031,40.702972412109375,1,N,-74.006881713867188,40.706977844238281,1,4.5,0.5,0.5,1.74,0,0.3,7.54
2,2016-02-19 22:35:05,2016-02-19 22:40:37,1,1.07,-73.980552673339844,40.759288787841797,1,N,-73.982276916503906,40.771324157714844,1,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 22:35:05,2016-02-19 22:46:57,1,6.70,-73.971778869628906,40.794876098632813,1,N,-73.9180908203125,40.871906280517578,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2016-02-19 22:35:06,2016-02-19 22:46:32,3,1.10,-73.989013671875,40.734111785888672,1,N,-73.978996276855469,40.723983764648438,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-02-19 22:35:06,2016-02-19 22:39:07,1,1.00,-73.957023620605469,40.766517639160156,1,N,-73.954986572265625,40.777347564697266,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-02-19 22:35:06,2016-02-19 22:37:54,1,.30,-73.941856384277344,40.838447570800781,1,N,-73.944190979003906,40.8372802734375,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-02-19 22:35:06,2016-02-19 22:43:48,1,1.10,-73.988426208496094,40.763912200927734,1,N,-73.995635986328125,40.74981689453125,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2016-02-19 22:35:06,2016-02-19 22:57:41,1,4.52,-73.981880187988281,40.757530212402344,1,N,-73.950241088867188,40.761329650878906,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,2016-02-19 22:35:06,2016-02-19 22:40:27,1,1.06,-73.980125427246094,40.745658874511719,1,N,-73.988204956054688,40.734584808349609,1,5.5,0.5,0.5,0.8,0,0.3,7.6
2,2016-02-19 22:35:06,2016-02-19 23:03:26,3,3.75,-73.969482421875,40.758445739746094,1,N,-74.001792907714844,40.732650756835938,2,19,0.5,0.5,0,0,0.3,20.3
2,2016-02-19 22:35:06,2016-02-19 22:45:35,1,1.91,-73.975006103515625,40.790504455566406,1,N,-73.959068298339844,40.774684906005859,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-02-19 22:35:06,2016-02-19 22:48:54,5,2.13,-73.975067138671875,40.759269714355469,1,N,-73.987648010253906,40.735240936279297,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-02-19 22:35:06,2016-02-19 22:48:26,1,1.97,-73.989715576171875,40.733985900878906,1,N,-73.990737915039062,40.755313873291016,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2016-02-19 22:35:08,2016-02-19 22:49:28,1,1.70,-73.990455627441406,40.734813690185547,1,N,-73.997795104980469,40.751441955566406,1,10.5,0.5,0.5,0.01,0,0.3,11.81
1,2016-02-19 22:35:08,2016-02-19 22:40:24,1,1.00,-73.966239929199219,40.757537841796875,1,N,-73.964927673339844,40.769382476806641,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-02-19 22:35:08,2016-02-19 22:50:09,1,1.60,-73.988609313964844,40.731460571289063,1,N,-73.992332458496094,40.749355316162109,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-02-19 22:35:08,2016-02-19 22:38:54,1,.40,-73.973831176757813,40.764274597167969,1,N,-73.968940734863281,40.764564514160156,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 22:35:08,2016-02-19 23:03:07,1,5.24,-74.008613586425781,40.732841491699219,1,N,-73.958808898925781,40.682861328125,1,21,0.5,0.5,1,0,0.3,23.3
2,2016-02-19 22:35:08,2016-02-19 22:44:56,1,1.87,-73.972709655761719,40.790794372558594,1,N,-73.982536315917969,40.769973754882813,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 22:35:08,2016-02-19 22:52:23,2,2.20,-73.982101440429688,40.723865509033203,1,N,-73.989128112792969,40.739723205566406,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-02-19 22:35:08,2016-02-19 22:53:39,1,2.42,-73.989921569824219,40.752048492431641,1,N,-73.991798400878906,40.726116180419922,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2016-02-19 22:35:08,2016-02-19 22:43:11,1,1.27,-73.997238159179687,40.714397430419922,1,N,-74.015335083007812,40.715831756591797,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-02-19 22:35:09,2016-02-19 22:55:36,1,3.80,-74.004264831542969,40.742473602294922,1,N,-73.993629455566406,40.697639465332031,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2016-02-19 22:35:09,2016-02-19 22:41:15,1,.50,-73.991073608398438,40.760498046875,1,N,-73.997978210449219,40.756576538085937,1,5.5,0.5,0.5,3,0,0.3,9.8
1,2016-02-19 22:35:09,2016-02-19 22:48:35,1,3.90,-73.994094848632812,40.766498565673828,1,N,-73.958709716796875,40.801700592041016,2,15,0.5,0.5,0,0,0.3,16.3
1,2016-02-19 22:35:09,2016-02-19 23:18:30,1,21.70,-73.790092468261719,40.643936157226562,2,N,-73.980964660644531,40.781898498535156,1,52,0,0.5,11.65,5.54,0.3,69.99
2,2016-02-19 22:35:09,2016-02-19 22:50:28,1,6.37,-74.005119323730469,40.718536376953125,1,N,-73.957695007324219,40.760974884033203,1,20.5,0.5,0.5,2,0,0.3,23.8
1,2016-02-19 22:35:10,2016-02-19 22:40:22,1,1.00,-73.946846008300781,40.784248352050781,1,N,-73.951393127441406,40.772720336914063,1,6,0.5,0.5,1,0,0.3,8.3
2,2016-02-19 22:35:10,2016-02-19 22:50:42,5,8.18,-73.873130798339844,40.7740478515625,1,N,-73.951751708984375,40.770118713378906,1,23.5,0.5,0.5,7.58,5.54,0.3,37.92
2,2016-02-19 22:35:10,2016-02-19 22:54:10,1,2.27,-74.004753112792969,40.741680145263672,1,N,-73.993026733398437,40.719871520996094,2,13,0.5,0.5,0,0,0.3,14.3
2,2016-02-19 22:35:10,2016-02-19 22:36:33,1,.30,-73.995918273925781,40.738510131835938,1,N,-73.990951538085938,40.736721038818359,1,3,0.5,0.5,1,0,0.3,5.3
2,2016-02-19 22:35:10,2016-02-19 22:56:05,4,3.85,-73.952293395996094,40.777019500732422,1,N,-73.995132446289062,40.743900299072266,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2016-02-19 22:35:11,2016-02-19 22:54:57,2,3.00,-74.008209228515625,40.738059997558594,1,N,-73.970977783203125,40.752281188964844,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,2016-02-19 22:35:11,2016-02-19 23:08:06,1,10.90,-73.99090576171875,40.739795684814453,1,N,-73.862556457519531,40.692222595214844,1,34,0.5,0.5,0,8,0.3,43.3
2,2016-02-19 22:35:11,2016-02-19 22:49:17,1,2.70,-73.989509582519531,40.719043731689453,1,N,-73.971054077148438,40.748001098632813,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2016-02-19 22:35:11,2016-02-19 22:46:34,2,2.83,-73.980903625488281,40.750461578369141,1,N,-73.952781677246094,40.780490875244141,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-02-19 22:35:11,2016-02-19 22:52:40,2,3.08,-73.976699829101563,40.764808654785156,1,N,-74.000602722167969,40.729778289794922,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2016-02-19 22:35:12,2016-02-19 23:01:26,1,5.70,-73.990989685058594,40.744552612304687,1,N,-73.952674865722656,40.758651733398438,2,22,0.5,0.5,0,0,0.3,23.3
1,2016-02-19 22:35:12,2016-02-19 22:44:01,1,1.40,-73.978912353515625,40.688224792480469,1,Y,-73.995704650878906,40.698974609375,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-02-19 22:35:12,2016-02-19 22:54:00,1,1.20,-73.985504150390625,40.746669769287109,1,N,-73.988166809082031,40.759555816650391,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2016-02-19 22:35:12,2016-02-19 22:53:28,1,2.75,-73.990921020507812,40.750419616699219,1,N,-73.987983703613281,40.722751617431641,1,14,0.5,0.5,3.82,0,0.3,19.12
2,2016-02-19 22:35:12,2016-02-19 22:52:51,1,2.59,-74.003311157226563,40.725128173828125,1,N,-73.983573913574219,40.693885803222656,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2016-02-19 22:35:13,2016-02-19 23:00:25,1,7.20,-73.993324279785156,40.729396820068359,1,N,-73.964324951171875,40.802333831787109,1,25,0.5,0.5,5.25,0,0.3,31.55
1,2016-02-19 22:35:13,2016-02-19 22:43:19,1,.70,-73.983116149902344,40.763149261474609,1,N,-73.9925537109375,40.763614654541016,1,6.5,0.5,0.5,2,0,0.3,9.8
1,2016-02-19 22:35:13,2016-02-19 22:39:26,3,.60,-73.981086730957031,40.753128051757812,1,N,-73.987556457519531,40.744453430175781,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 22:35:13,2016-02-19 22:55:47,4,2.41,-73.991539001464844,40.749488830566406,1,N,-73.979248046875,40.776878356933594,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-02-19 22:35:13,2016-02-19 22:48:07,1,2.52,-73.985969543457031,40.747230529785156,1,N,-73.957450866699219,40.765720367431641,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-02-19 22:35:13,2016-02-19 22:43:06,1,1.70,-73.980300903320313,40.759929656982422,1,N,-73.9798583984375,40.781051635742188,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-02-19 22:35:13,2016-02-19 22:40:15,5,1.58,-74.015983581542969,40.711330413818359,1,N,-74.005149841308594,40.706710815429688,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-02-19 22:35:14,2016-02-19 22:41:16,1,1.00,-73.956573486328125,40.716949462890625,1,N,-73.96710205078125,40.709144592285156,1,6,0.5,0.5,1,0,0.3,8.3
1,2016-02-19 22:35:14,2016-02-19 23:02:18,1,2.70,-73.989364624023438,40.735809326171875,1,N,-73.98370361328125,40.711532592773438,2,17.5,0.5,0.5,0,0,0.3,18.8
1,2016-02-19 22:35:14,2016-02-19 22:39:42,2,1.20,-73.971733093261719,40.762584686279297,1,N,-73.957115173339844,40.770122528076172,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 22:35:14,2016-02-19 22:54:17,1,2.20,-73.991989135742187,40.74420166015625,1,N,-73.992591857910156,40.720722198486328,1,13,0.5,0.5,1.5,0,0.3,15.8
2,2016-02-19 22:35:14,2016-02-19 22:49:32,1,2.24,-73.967552185058594,40.767009735107422,1,N,-73.992088317871094,40.748661041259766,1,11,0.5,0.5,3.69,0,0.3,15.99
1,2016-02-19 22:35:15,2016-02-19 22:50:11,1,2.50,-74.007965087890625,40.723529815673828,1,N,-73.984390258789063,40.693946838378906,1,12,0.5,0.5,3,0,0.3,16.3
1,2016-02-19 22:35:15,2016-02-19 22:43:37,2,1.80,-74.007530212402344,40.716667175292969,1,N,-73.992599487304688,40.732318878173828,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-02-19 22:35:15,2016-02-19 22:39:45,1,1.00,-73.975288391113281,40.787250518798828,1,N,-73.961372375488281,40.778652191162109,1,6,0.5,0.5,1.1,0,0.3,8.4
2,2016-02-19 22:35:15,2016-02-20 22:24:38,1,3.13,-73.991294860839844,40.749969482421875,1,N,-73.956367492675781,40.768806457519531,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2016-02-19 22:35:15,2016-02-19 22:40:52,1,.99,-73.983688354492187,40.749568939208984,1,N,-73.988990783691406,40.737251281738281,1,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 22:35:16,2016-02-19 22:53:43,2,8.10,-73.928092956542969,40.866130828857422,1,N,-73.987930297851563,40.768817901611328,2,25.5,0.5,0.5,0,0,0.3,26.8
1,2016-02-19 22:35:16,2016-02-19 22:44:24,1,2.50,-73.977378845214844,40.76470947265625,1,N,-73.947120666503906,40.776809692382813,1,9.5,0.5,0.5,2,0,0.3,12.8
1,2016-02-19 22:35:16,2016-02-19 22:45:40,1,2.00,-74.007530212402344,40.743068695068359,1,N,-73.981727600097656,40.749546051025391,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-02-19 22:35:16,2016-02-19 22:57:47,4,3.00,-73.970123291015625,40.753135681152344,1,N,-74.009246826171875,40.738265991210937,1,15,0.5,0.5,2,0,0.3,18.3
1,2016-02-19 22:35:16,2016-02-19 22:42:48,1,.80,-73.9798583984375,40.7489013671875,1,N,-73.988945007324219,40.756252288818359,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-02-19 22:35:16,2016-02-19 22:41:56,5,1.78,-73.981971740722656,40.776081085205078,1,N,-73.970207214355469,40.798160552978516,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-02-19 22:35:16,2016-02-19 22:48:53,1,3.89,-73.99072265625,40.718162536621094,1,N,-73.954910278320312,40.684928894042969,1,14,0.5,0.5,3.82,0,0.3,19.12
2,2016-02-19 22:35:16,2016-02-19 22:47:38,1,3.53,-73.987747192382813,40.724369049072266,1,N,-73.955291748046875,40.765960693359375,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2016-02-19 22:35:17,2016-02-19 22:41:12,1,1.20,-74.001686096191406,40.730510711669922,1,N,-73.994270324707031,40.745273590087891,1,6,0.5,0.5,1.82,0,0.3,9.12
1,2016-02-19 22:35:17,2016-02-19 22:55:51,3,13.80,-73.790138244628906,40.643932342529297,1,N,-73.911643981933594,40.770481109619141,2,38,0.5,0.5,0,0,0.3,39.3
1,2016-02-19 22:35:17,2016-02-19 22:43:43,1,1.30,-73.97491455078125,40.753345489501953,1,N,-73.993629455566406,40.754840850830078,1,7.5,0.5,0.5,2.6,0,0.3,11.4
